Payment_id,order_id,payment_installments,payment_type,payment_value,status,device,time_purchased,time_delivered
2040f1cd-51e5-44c6-8365-7a14e0c59bd1,4146f35ac7a7ef4e39fe344e563c1e3b,3,credit_card,141.4,Success,Mobile,2017-11-26 19:42:22,2017-12-05 18:38:40
ae227075-d991-43c1-94b3-8b8bd8e75827,59f20ac0aae46d0940018c589d3571f4,4,credit_card,203.42,Success,Desktop,2017-11-20 10:59:38,2017-11-29 00:44:48
640a3d0c-24cc-4941-acf2-f390f3d51008,09ca36d55d4afbcc785cf9def43c9078,1,boleto,32.37,Success,Mobile,2018-07-14 19:44:35,2018-08-01 17:41:14
2c6485f8-1d8e-4de8-a565-764ac9bb0dbf,,1,voucher,113.99,Success,Mobile,2018-07-16 05:23:31,2018-07-23 19:54:51
a1ac61d3-fa3c-4f29-a317-de0ab6b560cd,1330f512f9acd289580909d5b7d1160d,1,credit_card,107.22,Success,Mobile,2018-06-15 17:22:21,2018-06-21 15:13:21
30e549eb-842a-408c-ad67-9d04d5aa9a75,dbecc01973f05c9adadfd6ae5f50f224,,credit_card,63.28,Success,Mobile,2018-08-16 21:37:28,2018-08-23 14:59:52
ac0f31f3-9f10-4799-93f0-e7b218b9ec36,2c9b1f7bef0f4fd1ff94ce18f9ddc0bc,1,credit_card,43.05,Success,Mobile,2018-01-16 17:40:20,2018-01-30 19:31:49
ff763d2b-8b5b-4195-86f0-56ce4e0874af,c304f3e442b44b23d4623712988c3734,1,,81.89,Success,Mobile,2017-09-02 09:31:14,2017-09-15 14:46:34
ab7f9aba-a2de-4e44-bca8-15ecfe306fd2,96769985957712690cadddb661db2bd3,1,boleto,114.9,Success,Desktop,2018-08-09 09:34:07,2018-08-21 20:24:29
6e4926d6-cf61-4fc1-aa9d-831630c6f29d,fd22d0466cd7c6203111661f9efc93a1,1,credit_card,61.6,Success,Desktop,2017-08-07 18:52:22,2017-08-16 20:33:18
6487b165-51ce-473c-bb51-65dff770de73,d189540593578f8076e6cf12e73a8eb8,12,credit_card,172.23,Pending,Mobile,2018-01-11 15:09:16,2018-01-31 00:05:37
f6d3ebd0-89ed-4978-af26-9768bdd6e288,a549c8b114c27a1e0f6d723f9d48e5c5,1,boleto,163.25,Success,Mobile,2018-02-12 09:42:06,2018-03-05 14:36:17
f46f0de1-7577-448b-9876-18f0f6360c4c,60566939937556f587e9c32e761f794b,8,credit_card,348.07,Success,Mobile,2017-09-12 11:38:22,2017-10-07 13:56:46
e0dd4252-20cb-4fa4-a44e-7090757efcb3,a36018fd34ab00dbd34e54db5ec3dbd2,8,credit_card,107.0,Success,Mobile,2017-07-10 01:13:24,2017-08-09 21:56:57
04ed4051-5898-4d8a-9a12-2ee2aa3d64ce,93fd94c99b582fd7ccdf72b3721e34ea,1,credit_card,15.0,Success,Mobile,2017-10-03 22:02:40,2017-10-13 23:07:39
433dcef5-c777-408a-9dbb-24dd0a448b60,c3d9140aabd7042153131a1e69fc6bd9,3,credit_card,118.38,Success,Mobile,2017-09-30 18:33:56,2017-10-13 23:33:59
a479feaa-8037-4b71-b6cd-d6d10feefb79,2455cbeb73fd04b170ca2504662f95ce,1,boleto,1421.69,Success,Mobile,2017-06-20 12:39:46,2017-06-30 12:41:24
ab5e22b1-8e74-486e-975b-9529c6d8cedd,33385120d1dbb98e6fafeeb955d5b28c,3,credit_card,422.16,Success,Tablet,2017-11-08 00:04:42,2017-11-10 20:34:41
ea20ccbb-8025-4bd7-bd64-987992c9d344,b703337465b56b40ca0fa126fe39858c,4,credit_card,209.36,Success,Mobile,2018-06-15 22:33:00,2018-07-10 18:47:46
dedc63d9-6367-40c4-9ed0-bdc501dc5f78,36e16c2da456685fc88c12da6244c9af,1,boleto,46.84,Success,Tablet,2017-12-12 11:34:41,
090ecc79-eb5a-4f9e-bf12-736d38c6db2a,85f5aa79a7370114c788fd6752d6fdb9,2,credit_card,25.36,Success,Mobile,2018-03-22 12:49:17,2018-04-07 12:26:45
7394e2d5-eca2-4576-ac9f-c5f8f5d54334,d1bcaad05390878b6dc5d858a720965d,1,boleto,135.59,Success,Mobile,2017-12-05 21:21:27,2017-12-21 13:44:43
537bd7aa-2aab-4ab7-97f2-2c6588de96f2,,1,credit_card,41.75,Success,Desktop,2017-12-07 18:36:52,2017-12-15 18:29:10
c4005013-4ad9-4fc4-b533-b59e05298938,c2424b5cd017dc43ffd92e663d7b5dc3,3,credit_card,35.77,Success,Tablet,2018-03-14 21:01:23,2018-03-20 20:48:45
469c1757-c7ba-4fa3-8829-160c0c7178eb,5419ec6ed07e2abf375fd4dc0121db0f,1,credit_card,31.38,Success,Desktop,2018-01-09 16:36:05,2018-01-24 19:23:16
ad82b8f6-d70a-4fcb-95f0-2ccc509f440a,d214b4670d22fbbbce0677ce7e2645ed,2,credit_card,115.45,Success,Mobile,2017-11-04 12:44:42,2017-11-13 22:28:53
0468d0ce-c01a-4d7e-b407-592e517e29f2,564d27104ae4e2c4d3592769b928fee6,3,credit_card,89.36,Success,Mobile,2018-02-05 16:32:23,2018-02-08 17:26:46
1fbc1085-1e2b-40c8-8791-58afc3f4702d,9b42f8813f6bfa620e0c91a4e132f2c0,2,credit_card,63.25,Pending,Tablet,2017-01-26 20:56:43,2017-02-03 08:12:35
d4cc2ed8-d488-4e43-8e31-463b6b4886f1,62d3343ff5b8b9b2465b68369d7dce80,3,credit_card,367.75,Success,Tablet,2018-07-03 12:10:13,2018-07-10 13:14:48
c26b6898-9ba2-4e03-9f3a-fbcc5fa95c42,f1beb4a73d643e796b824e6f680528f9,8,credit_card,452.98,Success,Desktop,2017-09-18 13:17:16,2017-10-02 10:22:42
3386d422-e24c-474c-9f97-564be0762208,d0fd9595949095f91592a79bd26a2126,1,boleto,68.13,Fail,Desktop,2018-03-20 19:58:38,2018-04-17 18:28:43
514aad6c-5d7e-4465-8765-9ec379d53bf0,6fe83a0f5551774802340c3114c589c7,6,credit_card,186.41,Pending,Mobile,2018-02-11 16:32:26,2018-03-09 17:08:23
d7d40d96-a89b-4826-a356-b8ebee744f99,019ccfeea1ea9afbebdad57d65f2e36f,4,credit_card,167.81,Success,Mobile,2017-11-27 15:31:56,2017-12-07 21:12:30
fa2d58b6-e050-4068-b742-a4aa33d50273,6e4aa96643864493bb291057da474fbc,10,credit_card,222.69,Success,Desktop,2017-05-07 14:06:36,2017-05-20 09:11:12
58a8b6fe-bcae-49ad-8c7d-be9933873cec,24df0dde15d4fdb992f65fd1774feae7,1,credit_card,46.01,Success,Mobile,2018-01-15 23:25:47,2018-01-30 18:22:40
ef91d0ca-dc5b-46ca-b62e-ca2e2f5c4310,1b2ea47a491df032b8a995d37f045681,4,credit_card,515.28,Pending,Mobile,2018-08-03 22:19:24,2018-08-14 17:22:30
ea91f4e7-f6a3-4511-a911-11defcf5508e,49486dab194ecf651037f3afb35380e5,3,credit_card,151.55,Pending,Mobile,2018-01-03 11:07:45,2018-01-09 20:45:48
b7857123-b1d6-4a9e-847c-0d54abaf7295,aa5b3183bf6d537dc1685ea84df0aed6,1,boleto,175.43,Success,Desktop,2018-04-11 15:07:44,2018-04-19 18:01:47
e7f389be-9e10-4ddc-b7e0-0f65374a1313,b306e43825024d6a7727ed3bb863b650,1,voucher,29.85,Success,Mobile,2017-06-01 19:34:09,2017-06-22 14:13:00
385676f0-bb24-4562-a5fc-ba54cedef49d,4c16e2f2793eec4da8f68fd77b2a092a,3,credit_card,49.18,Success,Mobile,2017-02-19 19:30:12,2017-03-11 05:43:48
88ee339a-7a7a-4b79-8a64-f134aaf60dbe,e66e29f65af321ea428495d66066e809,1,boleto,324.01,Pending,Desktop,2017-06-17 20:59:11,
902627ba-db4b-4823-9235-e4f996a85dd9,6d415687ad03111662fbfc54c811414e,1,boleto,49.02,Success,Mobile,2018-08-18 11:11:55,2018-08-28 17:18:28
96963339-d3f8-4442-ae22-5cb767ca857c,bfb369fd1877d8e3192f79562eacb5e8,1,credit_card,32.75,Success,Mobile,2017-08-02 15:01:48,2017-08-09 20:39:49
5bdf7589-09fe-4b77-bbd0-1b6d4029cf01,d396cdbf2645bb1ea08108de01ef308a,3,credit_card,70.14,Success,Mobile,2017-07-03 20:23:40,2017-07-18 12:17:47
e8ec8317-e3c5-45ee-bca9-de37a3585ec6,6351b80ae9f0c878fd15defcfc6926e7,5,credit_card,87.64,Success,Mobile,2017-09-12 21:44:56,2017-10-10 19:04:59
bb485fa9-774c-49d1-8b96-c30cfe1153c8,5c54271ee917cae6f59c5609f8baa986,6,credit_card,300.49,Success,Mobile,2017-10-22 23:12:53,2017-11-04 11:48:42
bc1cb344-621b-4982-b272-5e03c75c0ed0,012670c73246a753cbde0a215c2b9e8f,1,credit_card,114.84,Success,Mobile,2018-03-02 19:01:27,2018-04-12 20:54:40
32a4ea4b-0142-4035-ad0c-8546d013b8a5,5c455e9a6d56d30c1652aea99d744e5c,10,credit_card,100.8,Pending,Mobile,2018-05-13 11:28:24,2018-05-19 00:17:37
95fb5cf6-576e-4349-a78d-bcb521b4d15b,4d2e2634819452adb3313ccb5abd344f,1,voucher,29.28,Success,Desktop,2017-03-26 18:23:58,2017-05-17 17:09:31
4024c615-ebdc-4a7f-9738-251501387e04,7788769c8b180355458e5f838cc88e0e,,credit_card,264.29,Success,Mobile,2018-06-05 21:56:09,2018-06-11 15:11:58
28eeed0e-7810-4b37-b30c-bba034e56425,a7e472861dff35474ad24bb91b562095,1,boleto,433.46,Success,Mobile,2018-04-27 08:44:30,2018-05-07 19:12:24
997ff804-8959-45b6-8ac6-8375c3598f39,d9c541bd2935c8217a2ecb05c3162541,3,,271.92,Success,Desktop,2018-06-06 20:33:08,2018-06-29 17:41:39
ad389ebf-58b1-4cb3-9397-6ac5640fa7fc,c936f9b318f6683d2b902e1219ed2490,,credit_card,257.66,Success,Mobile,2017-07-12 12:58:40,2017-07-17 17:32:09
15aa1396-715b-4f60-b43a-66d4466b36c0,0580802ab0d4809dc16b4c9002c01a27,4,credit_card,156.0,Success,Mobile,2018-01-15 17:27:31,2018-01-27 15:19:52
2b565edc-cd17-4c84-8286-1f5a470944fc,4eb71835d8c9c5ecc87678a05e24a3a4,1,,65.0,Success,Mobile,2017-10-26 09:44:43,2017-11-06 11:33:08
de97f466-7c16-4c01-a0b2-992444ac0166,f30b5e94b68ee195b6ec2d817e5bef0c,1,credit_card,37.98,Success,Desktop,2018-06-20 19:51:05,2018-07-06 15:11:59
c9570851-40d4-4a31-b701-1dcf2e41ce8f,,4,credit_card,90.18,Success,Desktop,2018-07-12 22:09:55,2018-08-08 18:31:21
7c058688-9413-4f08-8d7f-f3837c1e3234,112fa58c8aaa3064d45fca374120fd7e,1,credit_card,56.96,Pending,Desktop,2018-06-09 13:26:20,2018-06-18 18:34:59
07b1260a-4498-46e9-b22a-850d5504acbd,f3b7643e42ed973c3f506f7ba18a6723,2,credit_card,74.0,Success,Mobile,2017-09-10 16:51:58,2017-09-15 17:37:48
71beb4fc-cd7d-472e-95a0-f5cc97b983ce,a95978001177e140008056316fd05811,10,credit_card,214.01,Success,Mobile,2017-02-18 15:34:44,2017-02-24 03:24:46
86e7de43-14ed-4af2-8a6f-c948a7d67ef7,72d962900f248fa642ba065e45756455,1,boleto,333.63,Success,Mobile,2017-03-29 14:23:48,2017-04-11 11:17:50
ad083f62-0ba8-4707-ac36-1130bd9533f6,5bf333c26f367c6992c8c4eff042bb4b,1,boleto,67.6,Success,Mobile,2017-08-06 15:48:08,2017-08-21 21:20:03
09011fd6-dfd5-4084-8d0f-8b462b5b502c,a90cb228a7ad5657d36829d1248d163f,1,boleto,53.99,Success,Desktop,2018-02-28 17:53:49,2018-03-02 19:59:04
7b2ecc1e-1c88-48db-a21c-f897481e4588,7eb37fd32e87d3ea061605da756f0572,2,credit_card,200.82,Success,Mobile,2017-11-24 13:16:52,2017-11-29 21:23:48
a2a64e92-3987-48a6-a99d-73a96617998c,446e20f85f1b9cf552376d6f31c983b2,1,boleto,89.11,Success,Tablet,2018-02-23 13:12:12,2018-03-06 23:49:06
a1e5d210-df11-41bc-81cd-24ca647212cf,83f0c4c6b1a3c31214ca8266dc888258,10,credit_card,708.28,Success,Mobile,2018-01-27 00:10:10,2018-02-21 23:33:12
7189a1db-b120-459a-a8f3-985c59d48a7f,497867927f8b7eca209cf8a7050711e9,1,credit_card,188.3,Success,Desktop,2018-07-24 10:52:06,2018-07-26 22:58:02
fa4cdc1e-1559-46be-8835-e698982362d0,f47f217e6978ad1f6991ec7d9444b0eb,1,,138.9,Success,Desktop,2017-01-31 19:17:03,2017-02-08 07:21:26
6949c217-aa45-4f6e-b5de-291929aacc36,39db680b351ff2d7cff66f66d73083d1,1,voucher,48.22,Success,Mobile,2018-05-03 16:21:45,2018-05-14 20:37:25
c4cd8a9e-4fce-468c-8308-7ba4e122ba85,7b5128e25d9aecefbe3ed7b42f1daeb4,2,credit_card,51.84,Success,Mobile,2018-08-07 12:06:54,2018-08-21 20:41:12
d7f2c03d-9c97-413a-906b-c797a3282db4,924aa21372f93d04910e55caf9237b00,4,credit_card,46.37,Success,Mobile,2018-03-22 20:51:19,2018-04-13 17:16:46
fa10b893-df45-4b64-96fe-d0c53561b055,15261e1a4e2be405c49fb08d7e07773c,3,credit_card,36.7,Success,Mobile,2017-11-24 19:51:55,2017-12-05 17:52:09
c01d46ea-73d8-4bed-9a90-e0d8c0eaa057,6a5f6e137c8ecd4e1389645cfee6182b,7,credit_card,101.74,Success,Mobile,2017-10-07 17:56:41,2017-10-16 18:42:27
f5d46fc4-418c-4fdb-ae7a-e012f88f690c,372f8e1a08cbd807194b89b3c31a448a,10,credit_card,2328.4,Success,Desktop,2018-08-25 15:12:30,2018-08-28 15:45:57
4ed7e17e-7eb5-4b4c-b8d0-c5cd2b6c556a,70a75c42b1a46c6a84e3c4ec64edc900,4,credit_card,196.29,Success,Mobile,2018-06-25 13:25:46,2018-07-04 18:08:28
2c31038b-e6f0-45c7-bc8d-94d8e6fd2bf0,56a80792281d114fba8f25d20fb087e4,2,credit_card,172.54,Success,Desktop,2018-02-10 23:18:21,2018-02-27 23:44:54
0fbd2936-e02f-4dc4-a0f9-a537962ad55d,1e7c4d7f10431cde9911c1c659a6e3fd,2,credit_card,67.05,Success,Mobile,2017-08-20 18:35:01,2017-09-05 20:14:06
55c6545f-20bc-4b16-a510-df3da62bc70b,3c7871f5af3741b43672af62bf262d46,3,credit_card,62.65,Success,Mobile,2018-07-09 19:54:37,2018-07-11 19:34:33
e923964a-005f-451d-a5ab-f85b977359b8,08597f2b3cec1c223f1b7950bda0a9fc,3,credit_card,45.0,Success,Mobile,2017-10-23 13:31:12,2017-11-01 23:37:32
2117bbe4-a518-4417-a4b9-ef8fb79b012e,51f25abb96730e972d30b6fb22e2cde8,2,credit_card,101.77,Success,Mobile,2017-12-16 19:03:00,2018-01-11 19:09:42
76cab25a-89fa-4b27-8166-1ec083601aa5,dff7f8766eb0c26b8cfbc2147c33e1e4,4,credit_card,100.96,Success,Mobile,2017-11-16 20:49:02,2017-11-28 21:18:56
0553ec7e-261e-4a26-b7dd-40e115b7d4c9,9ce991aaccb4817cc0ca0b4edb5c5ff1,4,credit_card,53.78,Pending,Mobile,2018-05-01 20:33:44,2018-05-07 19:33:12
008ecd54-04bb-4218-9725-4fcff388bd42,8eb24c188d84ebe158dbca10d4799e47,1,boleto,59.34,Success,Mobile,2017-10-15 12:58:53,2017-10-21 12:23:25
1fdfbcf6-dff7-4f15-960e-07b77adf8666,e417e04e3bc1fdac9c19f9fc5e137527,3,credit_card,36.78,Success,Mobile,2017-11-05 20:51:44,2017-11-07 16:18:55
9d8c81ec-0867-489f-aeaa-2d02b72c68d8,ecd1661658d34312cf9ac2bf34ba3b6b,1,boleto,51.44,Success,Desktop,2018-06-30 18:49:36,2018-07-05 12:58:37
c61ad3cf-5ba3-455b-90a7-c81d8281d8bf,cb122b9cb47f1559e0bc3dc167bc38ed,4,credit_card,117.85,Success,Desktop,2017-10-10 12:31:21,2017-10-19 16:29:10
e887a8c1-b4b6-4cc9-babc-ae6f3dd4ec1c,c3ea366b4645392afd2903b2955a5151,3,credit_card,177.99,Success,Desktop,2018-05-11 19:35:27,2018-05-21 18:02:24
0933fa9c-d9ba-43c6-865e-ff9c88247b22,fed0b94df40a4b55adb218de761380f4,4,credit_card,40.79,Success,Mobile,2017-12-15 00:25:15,2018-01-14 13:48:16
716864b1-5b5a-4051-a281-0b6e846c001e,c3453c071c1493aba13725136681500c,4,credit_card,136.98,Success,Desktop,2017-11-23 19:25:20,2017-11-30 16:41:18
00e559e7-874e-4b2a-823a-60a08c1d8e4d,8929fce83f27ebe948da9c53dcea6bea,1,credit_card,46.16,Success,Mobile,2018-06-13 20:49:51,2018-06-15 21:18:49
65750eaa-88bf-4a2d-9cb9-314942eb4ef2,8ae0da24fb052b94dbf0d5c1527cda13,1,credit_card,44.66,Success,Mobile,2018-03-18 18:52:10,2018-04-26 16:48:30
917cc7e4-97c7-424f-8191-04ee205ab0ae,d314311fb805546efac408edd66415e4,4,,44.11,Pending,Desktop,2017-11-18 12:47:43,2017-11-24 19:12:13
62c092a6-175e-4750-a55b-535211501015,225f91612c9a38c727b64ac3c7d11e7c,1,boleto,148.15,Success,Desktop,2017-12-04 14:59:26,2018-01-19 02:34:33
5ad40ac7-53ce-436e-b6f1-5f05034ea3e5,d1571653dd436c147f6898e8cf2ea516,1,credit_card,33.75,Success,Desktop,2018-03-04 20:39:40,2018-03-14 21:31:56
0acd14b8-4fac-4fe6-92cf-2931320d5d4d,e02d97dcec0827bc0ac1ed539b48e546,6,credit_card,106.3,Success,Desktop,2018-08-07 11:03:50,2018-08-10 21:32:06
363bb3df-ffb8-4d1d-900c-c6623a10426c,65ac166c30ce56f69586b063209ba83f,3,credit_card,71.91,Success,Mobile,2017-11-10 15:26:53,2017-11-17 17:48:45
b9d33688-69d6-46a1-a9a2-08020d1e1bb8,77bf14a61d9efbddff1e34f655e5ded6,1,,86.36,Success,Mobile,2018-03-11 19:39:41,2018-04-25 17:56:33
df7ae00a-0d43-49f2-a52d-03fff3dd7d5b,eb331761cad75951ae1b5c9dd275cd22,3,credit_card,211.89,Fail,Desktop,2018-01-19 19:23:27,2018-01-26 22:19:07
72ab7c0a-b02a-4b46-a676-2146a1d6dfe7,49b1ad01e0a81bc85a617086103e415d,1,boleto,144.47,Success,Mobile,2017-05-24 10:11:27,2017-06-12 10:29:38
6d055322-9f14-4bd0-9971-b0745d7c182f,de09bc4ff6a9de96b6895cd565f80e69,1,boleto,716.65,Success,Mobile,2017-03-11 19:23:25,2017-04-17 14:17:52
aa19c61b-a36c-4936-9f31-e5dfd5fe7067,b337ccac04e3f93847d718df9505597e,1,credit_card,32.38,Pending,Desktop,2018-04-10 11:59:52,2018-04-11 23:25:42
422b0aac-9215-4d10-8aec-97b2e980ae31,d7d9f1ff0b6aa62f2d4e7fc99e60e8ea,1,debit_card,35.0,Success,Tablet,2018-01-17 13:21:41,2018-01-24 19:52:56
e225d4cb-491c-4086-a957-cf535661b442,c45cea88d8d8a8e752ffd0b274b25aa6,5,credit_card,130.33,Success,Mobile,2017-12-20 17:51:45,2017-12-30 10:26:09
ef19b0c1-87e9-4590-ab21-1869fa97c063,0cf2af331f55382bd5698864658e73f0,1,boleto,72.27,Success,Mobile,2017-05-01 14:19:12,2017-05-20 09:02:28
13b798e0-9b0f-4d18-8d1c-967cd20bd805,bf43328103299ae529116e4521e82191,4,credit_card,199.49,Success,Desktop,2017-03-30 16:27:09,2017-04-12 18:09:05
6268bb2d-e1dc-4bf3-bd5a-f96f3e3658d6,ce385b0dc002b5dc50eb3e5faf0350b2,2,credit_card,173.82,Pending,Desktop,2018-07-17 16:59:49,2018-07-23 14:06:37
7e244129-c94c-498c-bd67-8a8db318e66d,fabf6de4b124e6dda46615c09ecd7476,3,credit_card,173.13,Success,Mobile,2017-11-06 00:05:50,2017-11-14 23:33:32
2a3583e6-b5f1-4408-ad03-f5c2507af9a8,b49738aaa4978ffb2dd4efeb676c9de4,1,boleto,140.32,Success,Desktop,2017-12-18 21:45:10,2018-01-04 01:03:33
c288b5c4-e5cd-4413-aa2a-188775fa14e0,07df21cf38c17b4fef05f15d23e3cce7,1,credit_card,177.92,Success,Mobile,2018-03-05 18:12:48,2018-03-07 23:47:35
e991f0d4-a526-4dec-ac13-e0106eb74dbf,1b2a8a35effe3c031684be53784ac90c,1,credit_card,503.86,Success,Desktop,2017-08-15 21:29:06,2017-08-23 04:55:02
00414446-82f7-4cea-a131-078c3cf30162,d47f38bfac7123996aa56e7dfa5ba657,2,credit_card,63.07,Success,Tablet,2017-07-05 20:56:53,2017-07-12 21:03:07
4d0797aa-091e-45c7-82ad-b9d4b465ad3a,96ccc8ebc4372c98b2d7e7fca1a3fc36,10,credit_card,151.37,Success,Desktop,2018-02-20 18:18:06,2018-03-02 22:52:35
3c0c31af-e8bb-41ef-8dca-8f745bee5969,7a59243f18518dcfe516671c305121c9,1,boleto,62.79,Success,Desktop,2017-12-20 11:47:41,2018-01-09 16:29:43
cf369a8e-0d85-415f-b916-0b319049dab6,bef85b22582f29dd832b5b75cedadf22,1,credit_card,108.41,Success,Mobile,2018-04-12 12:58:23,2018-04-19 21:19:07
7fda138d-4b6f-4cb2-8325-c8965a188ed7,29d0a45c5f4c8f6d17e390ab762df890,1,credit_card,134.3,Success,Mobile,2017-03-26 18:42:05,2017-04-12 22:48:00
17b32649-4479-455f-8a0c-68b673675ea4,4b3c7f8318b056586e0407857f44a136,1,boleto,63.78,Success,Mobile,2017-10-31 16:20:25,2017-11-03 20:27:30
10123762-7e1f-4c8d-b6e3-165201ea4e5f,8e3da817420d855917c40e1b7e2cd84e,,,61.38,Fail,Mobile,2018-06-18 14:31:39,2018-06-25 15:18:39
eff55932-bb64-4bb0-a021-6683a4bab47d,164e1bd75353e367ce8141ccd61d1ff5,3,credit_card,130.01,Success,Desktop,2018-02-14 15:24:55,2018-03-07 22:03:45
402d8bac-fe11-4d05-8a73-fd81e8146c26,1edb4efa70d2b132ba169e874a344588,4,credit_card,306.33,Success,Mobile,2018-04-27 22:31:02,2018-05-02 18:19:25
933f747c-9fba-43e3-ada5-12831338b26f,127e151835ed0bf4ea8e262040fa1c3d,1,credit_card,22.82,Success,Desktop,2017-09-13 10:35:21,2017-09-19 15:07:17
19746b88-9f02-4646-9aeb-102d3d468233,1995226c73acf6318abfc4b4c9c74066,10,credit_card,1476.07,Pending,Mobile,2018-04-12 18:20:05,2018-04-18 13:57:51
4ce2d262-80a0-4b74-ac4e-314d9a082b9d,8d0b3f3857cad208492c3819a7a00d19,2,credit_card,152.82,Success,Desktop,2018-01-26 15:23:41,2018-02-02 23:14:42
7179105c-19bd-48d2-a098-65da6bacf728,,10,credit_card,1370.41,Success,Mobile,2018-07-24 17:36:19,2018-07-31 19:16:40
0822722d-941a-4fb7-9d1e-605ba0f5d018,7c6de5f0eea0d2f823e3dc3dc6e3ef4c,4,credit_card,181.73,Success,Desktop,2018-04-01 12:30:13,2018-04-07 00:38:56
f41b0fb9-2eb3-4384-baa2-63b979a23be1,558b5f3eea27fa1b4cbc05013c45948e,8,credit_card,2438.51,Success,Mobile,2018-07-28 19:00:54,2018-08-16 17:32:07
6f1ac1fc-9953-4dbf-a5e5-0a1fd1cf2d27,a4086a85cd42acc124fd2ffe7ae22fd3,1,debit_card,253.11,Pending,Mobile,2018-03-13 13:59:27,2018-03-29 18:22:21
02b3c523-39f7-49ce-bea9-f3f7b57d7f19,b46eafc0b21e1cddcd5f94167c67c729,1,credit_card,99.22,Success,Tablet,2018-06-18 11:03:18,2018-06-21 00:33:37
07cd2776-dcb7-4e33-9d44-fc25fde6b1e9,704966e2252d9ef26bfb8203cb8fbf1b,2,credit_card,142.79,Success,Mobile,2018-04-19 22:24:23,2018-04-30 18:38:53
fd6a3698-312e-4f80-9e00-e89533fbb01d,05bd0df2a2f8b3719b66372a66b8f5ec,1,credit_card,65.8,Success,Mobile,2017-12-05 09:21:51,2017-12-27 21:34:13
68945e3b-4e64-419f-a789-f8f9123244f0,1ddbb173ad5dee4433a9825491aa8f97,2,credit_card,116.36,Success,Mobile,2017-12-05 11:03:48,2017-12-13 11:38:54
5be7d3da-ba9a-43be-8bcb-47d111268f3a,885ba9cdf223d8e0f8979f8d2d6c36a5,15,credit_card,327.29,Pending,Tablet,2018-06-11 14:43:45,2018-06-16 01:03:30
a7c271d5-8c2a-48c9-bac3-5bdeee4234e5,fceb54e55602dfb675e2983e0aa35bf9,1,credit_card,134.23,Fail,Tablet,2018-03-31 16:10:25,2018-04-13 18:17:41
1cd345a3-69fd-400d-b19d-f46aa0a5d16e,a0e71b06151dd529dd0d71f578cd3457,1,credit_card,598.01,Success,Desktop,2017-11-05 20:59:18,
c589b575-0ed3-4209-ab4a-f1906b106656,6f4e7312027dba2bba5c1b75addfd1ef,5,credit_card,59.59,Success,Mobile,2017-07-19 08:52:47,2017-07-27 16:43:34
f856e7a0-18a8-4a0a-a7b0-0f3abcd9d78d,e114923f818130cb74183d70a5d22371,1,boleto,138.97,Success,Mobile,2018-01-17 06:39:49,2018-02-01 00:19:46
9704c0f2-3897-44b0-9608-545df0245865,5a5cbced9c57dbafd90dd9b04594b2d7,3,credit_card,167.96,Success,Mobile,2018-08-01 09:34:28,2018-08-08 18:54:34
9c1e9fff-3f89-402a-877e-2018a386e80d,44ca3a6e88412fa58bacabe95656aa63,10,credit_card,494.1,Success,Mobile,2018-06-18 20:51:49,2018-06-27 15:04:50
1324a3d6-8b5c-4aec-9108-2890a8dbc93d,b7df5ce2d6f1da60c6f47470a8c73dc8,,credit_card,58.38,Success,Desktop,2018-02-10 09:41:15,2018-02-25 15:18:42
bf2a35e9-fa7b-4157-bef2-9e2a321fad78,3951193545025398d0fa18b7e2f836be,1,credit_card,2.97,Success,Mobile,2018-05-23 08:36:35,2018-06-04 19:16:39
927bc8c0-559e-4084-ae35-3ef8ae07a28f,00c826c901ab01b6f598a8f0c9b56b82,1,credit_card,92.91,Success,Desktop,2018-04-20 10:24:13,2018-05-02 16:28:42
533d7363-d0ea-4f3b-b52a-ca68ff12953c,9afd8793167c97876e93424de3f01498,1,boleto,322.58,Fail,Mobile,2017-08-07 09:50:16,2017-08-14 18:55:59
c8824a44-3699-4c64-8dc3-1aaacde2ac36,f2360b8c94f4bc5d80a4010d680ff61d,1,boleto,46.13,Success,Mobile,2018-04-11 20:21:10,2018-04-23 17:57:39
87016a64-6004-4592-9499-f4af285426c3,e98c1902289b968eada0709158767a6a,1,boleto,38.13,Success,Mobile,2018-05-25 14:36:42,2018-06-11 19:12:39
524b73b8-d8af-4b57-92df-2207440f2503,947f3467c45aa7dbbf64b2b6fc5dc3c6,2,credit_card,267.12,Success,Desktop,2017-06-14 09:03:12,2017-07-06 16:03:22
e41293d9-7a00-4e97-b15e-57cbccef7be5,0b8f8315c63f765c07a31a8c7e28bad0,1,voucher,50.73,Success,Mobile,2018-08-16 12:51:38,2018-08-22 21:41:07
4edde469-8f89-45ab-9e19-35485060558b,2ded5f79b289dfd258820d32253415c0,1,credit_card,36.22,Success,Tablet,2018-03-24 18:40:55,2018-04-03 00:37:57
17c43a11-5a07-46b4-acea-4fa383436e92,640ebd9e6042fa597d8453c63c19f6fd,10,credit_card,188.76,Success,Tablet,2018-06-05 15:41:06,2018-06-11 23:41:57
040639c6-53fc-40eb-ad39-4d447ac9cf1e,55093725a55ca1f9e5f5af23dd5dd8fa,1,debit_card,455.52,Success,Desktop,2018-06-01 12:15:54,2018-06-18 23:03:31
723e1d2c-58e5-483f-ad02-4f109419073d,4e16a9ec5cf02e97e8f7fb665cc89391,6,credit_card,66.74,Success,Mobile,2017-11-24 15:13:24,2017-12-01 20:33:41
