Payment_id,order_id,payment_installments,payment_type,payment_value,status,device,time_purchased
09e51401-19d6-4486-8f9c-2dfad31d471a,9af92d2e86d9facb76127d7fdb850944,1,credit_card,99.74,Success,Desktop,2025-07-03 02:15:27
28036535-a491-4847-9b8c-ad43d29fad4f,3395f0e2fca688abae0a09d15ff5ca75,3,credit_card,266.53,Pending,Mobile,2024-10-11 21:33:22
755e7ebc-7e7a-4e51-ae71-e30500127a43,b6b4d4aab61035f87291877a9b0a6e25,1,credit_card,75.07,Success,Mobile,2025-08-12 00:04:22
9f9b41e4-f7f3-4dd5-b641-aad72585be2b,a92c33e0fb8e030045104ef9853b1d7c,1,boleto,140.08,Success,Mobile,2024-10-19 11:23:29
50a5866f-c7f7-4b0d-a44d-953228412a3a,9a56a27f9e40fe95b274a5e618b798c7,8,credit_card,92.13,Success,Mobile,2025-03-24 20:05:36
c03b8203-3ab5-4a40-84ae-26cc70b05843,a8c48d1daa81901cb7d7d4b0c0d55389,1,,228.01,Success,Mobile,2024-12-02 14:24:13
ec6b33ab-a380-4383-9ad2-cae0047f6ef1,d110ac83a8b313d9d5e17d9ed61e7804,1,credit_card,138.84,Success,Mobile,2025-05-11 05:39:23
d9f71319-97d4-478f-b447-6a0e5c5f0bb8,a3e2d1518e63601f43da9b2ed1ac900e,1,credit_card,28.13,Success,Mobile,
93d5676d-166b-4af4-ab80-d60ef2e7add3,d86ec98154cea8b1c374cb343e2e0e4f,1,boleto,148.22,Success,Tablet,2025-02-16 14:48:30
806221e8-9989-4c2d-81ec-3a443935859e,ec258e1773b41df94290f07bccbd1ec1,1,credit_card,68.12,Success,Desktop,2025-06-20 02:52:56
a4003f02-2024-465c-9224-42e09a187823,e9f8c67129c6f0bf411b428141ddfbf5,7,credit_card,70.02,Success,Tablet,2025-02-18 06:12:52
395b33c5-7bad-4a44-80d1-c19516681930,4e19d5224178c861043985f3f63fed27,8,credit_card,181.26,Pending,Mobile,2024-09-05 20:58:21
3f42d191-56b3-4951-a561-f366e02a7b37,02fe1a0806a5041f35fc69f658202c34,1,boleto,95.34,Success,Mobile,2024-10-27 07:24:54
39a5a134-fa4f-4d01-b50c-047f6375e216,b2e30468e2617cbbfd33f48dea08e31a,1,credit_card,22.39,Success,Mobile,2024-11-06 03:36:20
7ecc0674-8f08-4c4f-8c71-768e720cdd86,d4c2efa6a85e5aa02652b1358cc340fd,5,credit_card,51.05,Pending,Mobile,
c61e4783-98fb-46a5-9d7e-647262086757,e935ce70219fca7400f41fa9b59aad56,1,credit_card,111.61,Success,Mobile,2025-06-18 06:05:53
c8772598-5e82-4a97-b968-2482eea1ce04,ab30819331b8ee6115370bcfa01a8350,4,credit_card,444.66,Success,Mobile,2025-02-08 00:59:24
966f19e5-c8fe-4912-80a2-789b35e3816d,b0087bdf94b7aaab2e0fb914d1d99d9d,1,voucher,3.18,Success,Mobile,2024-12-20 00:59:24
1fa91b26-3685-4611-b6eb-83fe7a136685,38dcf9bd2b8951b1407c82f1d70a8f7f,10,credit_card,438.40,Success,Desktop,2024-09-15 06:04:55
4be20e2c-eb2e-4c35-ac5b-82e4a443ce70,7fecdb45a98a2b1b32535d5e97788cdd,8,credit_card,223.61,Success,Mobile,2025-03-28 20:42:27
12e87939-3cf3-4e57-b4b4-6ad60d471e8a,6007efb03b652fb947155d0dd1001098,1,boleto,633.70,Success,Mobile,2025-08-11 05:13:26
2fd56971-fee3-4035-95ef-824522ad0b1c,d0d81e67c6d3eaf8e25100c3d1499bc7,8,credit_card,304.52,Fail,Desktop,2025-05-17 23:57:58
89f0f59b-578a-444a-a4bf-fde5ab5cb3cd,0de2b30e13d8f2dec50a37917bdac7d0,8,credit_card,340.47,Success,Tablet,2025-08-12 09:28:01
7e28cfaf-19e7-4ccc-8564-61dad3a8e779,33bc4c72007ae1b6043cdbe5cf1bdd0e,2,credit_card,500.56,Success,Mobile,2024-11-24 15:37:01
7500940f-c5a7-4a98-ad97-e6cba2b2e9bd,3b7999074565a5320366ad70c5aec08b,1,credit_card,57.29,Success,Mobile,2025-05-21 01:10:33
bf1f8c1f-c1b9-4100-8e44-da97a36d361d,ef3b2daac9052922ef4f38c5e552393f,4,credit_card,106.39,Success,Mobile,2025-03-24 21:31:23
4d12e721-deb3-4245-a6c3-83d89015be28,bef875448d5a4f703555d2dd5f8382b5,3,credit_card,159.12,Success,Mobile,2024-08-28 07:04:35
7321c76a-992b-4c03-bc93-9a112ff87ad1,ce5ca80e8d65bb954be0233c815711e8,1,credit_card,56.69,Success,Mobile,2024-08-09 21:52:50
741eb729-948d-48d0-a391-110cf280a762,37def1f304d4a5cfd597d66b3a778e9e,1,boleto,120.49,Success,Mobile,2025-06-24 01:53:57
4370f006-9503-4c87-8134-d32e62a8a9e4,a0fd3e8622e5fd64beaf31de61399b1e,2,credit_card,28.08,Success,Mobile,2025-06-10 03:49:43
71cef157-d09e-4462-ad15-bd122b654a71,e0820022dc8f9840abec5c1057054ba9,1,,295.56,Success,Mobile,2024-09-05 03:54:14
ba1777c0-65cc-49e2-a81b-c5ef8d295e2f,3343a4f8db82a46ea07e9655077496b0,1,voucher,189.88,Fail,Mobile,2024-11-18 06:59:04
86c0d55c-2fad-4904-949c-15ba9b4db634,35f32d2298ac8db3508621c20afca845,3,credit_card,118.02,Success,Mobile,2025-03-10 09:16:40
839b4cca-1581-40ed-a960-de8a50ecdaae,00c405bd71187154a7846862f585a9d4,1,voucher,0.10,Success,Mobile,2025-01-09 08:17:15
33134fc4-dd4c-40b7-af02-12116f6064aa,b88330a020772cd6f9b2454f307a486d,1,,242.02,Pending,Mobile,2025-05-02 00:14:55
e5d3ea4b-7773-48e0-9547-68979e7b448b,cebfb93d43892425be3fe47edbb54347,4,credit_card,237.94,Success,Tablet,2025-07-04 21:38:20
672a161f-d368-4365-9189-42c1f578e5db,97c1f142e30f7b97cc66d73cd6c69428,1,credit_card,726.76,Pending,Desktop,
954a5c6b-1d12-40e6-85ac-afd347770d0b,091e624f9b7253204dee183a89950a4a,3,credit_card,149.05,Success,Desktop,2025-06-14 05:53:56
0c225bcf-36be-40e6-be5d-2fc2cfa07a9a,ad9d381a3928b29277b01f1a357a7d2d,5,credit_card,309.31,Success,Mobile,2025-05-22 17:00:09
57e7079a-cfdb-4a40-804c-f14b2c6beb44,2563b04fb444e1918ac6d6e63f3ab039,3,credit_card,45.09,Success,Tablet,2025-05-10 12:37:01
76cb062f-74b7-4574-8426-a47e3321bddf,34d0b73ffe40c22d8537270e7ffe7517,1,credit_card,33.01,Pending,Mobile,2025-01-13 03:07:01
5abc579a-64c2-442c-b113-48c3bf872e0d,d4861d672cf3a6d906cb2451d9265211,7,credit_card,143.77,Success,Mobile,2025-04-01 09:04:30
a4ff4127-da3b-4a45-94e5-4fb0044d28c7,8c3b7297f4d519ec5e4dc1f72b6165b1,1,credit_card,35.77,Success,Mobile,2025-05-01 15:42:50
abf9b6f2-87cc-43d1-b535-d713c3f3980e,4b7a7eb6b477c63b872d57f9f2782269,1,credit_card,14.72,Success,Desktop,2025-06-29 11:42:15
20eeec4e-e13b-4658-ac24-28afc6440cd4,617aa5cf4b76fa15872c99667d8cc833,2,credit_card,138.26,Pending,Mobile,2025-02-28 13:23:25
46d872c1-502e-47de-9d96-1b9a7ef33b08,2db2dc20484db2974294a7ef21cc66c8,3,credit_card,159.06,Success,Mobile,2025-03-05 06:03:18
c9d912a2-4cb3-43db-aef7-13ff66c8ff28,48e7963f79e6edc66ff1730ab512fce0,10,credit_card,748.27,Success,Mobile,2025-05-07 10:25:26
b6444b93-7ad0-43b8-b497-e5d0882d3b27,c36722bf525388104790764a7917ca07,2,credit_card,63.65,Success,Desktop,2025-07-01 06:44:26
51036a3d-d68d-4d87-b24c-8ae9d24f72c0,c96496058fe55b7e844cd5e3a2562f85,3,credit_card,89.15,Success,Mobile,2025-07-08 06:36:19
40a39e22-1667-4f09-90a7-79ef41a5cf12,009742b43f4530bc3db7f62332c50f4b,1,boleto,146.18,Success,Mobile,2025-05-11 01:38:04
2e7ee146-02a8-4fd2-a906-4bcc5a28560f,00cf2b04c59f0ecaf822bf3f334d5c3b,3,credit_card,334.68,Pending,Mobile,2025-06-01 09:09:03
533dc84e-bf9f-403e-bdf9-43835dc7a5ba,42edfcdf41308ef5e7528789f082b336,1,credit_card,49.03,Success,Mobile,2025-03-01 20:42:25
c3bec08e-47a3-4b37-9cbf-c722c86965f0,3bb17a1322700272d8886d9d5e174bd8,3,credit_card,510.72,Pending,Mobile,2025-05-03 05:17:43
476153a1-58a6-4339-a592-5ab0e5878313,b6b3f7398f91d01cddd86f40d894e688,1,boleto,35.36,Pending,Mobile,2024-10-05 15:32:36
9e9cc4f0-cb98-448b-99d7-3f6963bf9b3c,d5bd0af0e37b739b88fa363a30301220,2,credit_card,124.42,Success,Desktop,2024-11-15 04:27:47
dfbecf1e-dfed-4338-aedd-6f9948a42ea4,59c9ef4cc5672739658022aedd2e01dc,1,credit_card,36.65,Pending,Mobile,2025-07-25 09:03:05
3782ade8-0279-4841-bd38-8bc2c9c1eb97,8283cff259b1a37c914671e1385a2f72,1,boleto,49.09,Success,Mobile,2024-10-11 16:13:33
17746c4d-59b7-41e8-8702-695a6bfc4d4e,9c76544bc3be770f1d1577a923ca28c5,10,credit_card,248.36,Success,Mobile,2024-09-13 19:50:38
7c39a0b2-82a4-489b-b93c-b8831ac09aa2,7bd817ef4c8ffd77578d493d6a25d69b,3,credit_card,73.34,Pending,Mobile,2025-05-04 21:01:20
6f935941-2d06-433a-bc4f-33d9d82fcd76,a90f9ba8f37b93b785af54fd5a52ada5,6,credit_card,388.95,Success,Desktop,2024-10-31 12:54:33
3bcd9a10-6279-4db3-adfe-a875218c12d3,37ef684ef56e80eac9ebcf864d5989b3,2,credit_card,70.91,Success,Mobile,2025-04-15 04:48:18
00747604-b500-4007-938f-d9cecc8d5b43,b951fda86def0277a8416cbe5e7389e0,1,boleto,146.22,Pending,Mobile,2025-03-23 10:33:00
2632751f-0c2c-42cf-8b6d-a6f8f223de04,d17dc4a904426827ca80f2ccb3a6be56,1,credit_card,54.82,Success,Mobile,2025-02-16 00:06:32
b1808e28-7e9b-40b8-8306-9f32985ed56d,b3ccff708b4d00e9f5ddbbadfdf427b3,4,credit_card,48.69,Pending,Tablet,2024-09-26 11:46:53
6797b35f-467b-4ae3-a4e5-edf207c75584,13f122a23bdcdc6de4c10fb7d9fa6a0d,1,boleto,86.81,Fail,Mobile,2025-03-17 08:50:09
db29d60d-ab78-41f0-afc2-c21cf8fd9434,d3afe40f7060b3287d948a6bdea42687,1,,33.78,Success,Mobile,
cb4b010c-62a2-40ac-9255-023e20db5b71,0decb14beb4de8d3b4e37103e81f119b,1,credit_card,6.83,Success,Tablet,2024-12-12 16:27:46
af774399-5bfe-410d-803d-b049a25f7038,a93a771dcf97a2cca0be3bb159792b1d,3,credit_card,64.00,Success,Mobile,2025-06-05 12:38:22
7634c475-2354-445a-abe5-e278ec007f4f,573b5d93e53ee17f6d7276929890932c,1,boleto,202.79,Success,Desktop,2024-09-29 13:09:01
afe3b219-5ad7-4553-833f-7e040d32c718,5a9091e3b6449a23c5b751f426945acd,3,credit_card,42.50,Success,Desktop,2024-11-05 06:45:18
0b25b356-0902-4956-b187-6325095dbb7f,e21bb5b2af087339bd3614d77a0053a1,3,credit_card,91.23,Success,Mobile,2025-04-10 06:41:22
06e30d23-7177-40c0-92b8-7ac795dd1da8,302e35ab075da160f3f02ba14e56d918,1,boleto,261.90,Success,Desktop,2025-04-18 23:58:26
d3bd27d3-fd2a-4c51-84ed-ede8c82b6ca3,3d89350fbbbebf725356d7abe70f17a0,1,boleto,44.09,Success,Mobile,2025-01-11 15:47:58
1aebccd3-f693-4c46-b0ef-0db0124b4ab5,618b0dccb6cd114a77a84daef8d565c4,3,credit_card,240.75,Pending,Desktop,2024-10-11 12:02:41
c38c162b-8b6c-4eeb-84cf-b83d0528695a,7073be83c3247747c26a69d5a689edbf,2,credit_card,62.45,Success,Mobile,2024-09-16 19:54:30
c187fd9a-15d8-429f-b275-5c21f236ca0d,fcbc14002233ab8843916cedfd45ab33,1,credit_card,48.30,Success,Desktop,2024-10-29 01:57:38
013eddec-cbb4-4cf7-9c6f-3960e35cdda3,8f705decc6b7168523d676183f61b950,1,credit_card,35.19,Success,Desktop,2025-01-05 11:10:55
6b2c0e6f-ceaf-4c01-b7a5-93296b99f880,56203d7ad8ce86a53281778d2dd2c9b7,8,credit_card,283.66,Success,Mobile,2024-12-01 01:29:28
b8f15b28-e380-4328-bb6f-539625d093d3,b2e648744e95512d23eed8b0de38d6cf,3,credit_card,75.17,Success,Mobile,2025-01-24 19:02:09
c62188c2-b592-4816-9efd-e70ba1c53aed,002611a77fe03d076285fd4ca95db77c,1,boleto,156.75,Success,Mobile,2025-05-04 23:44:24
1975afb8-5807-4fec-8e51-b1d6e606b6ba,57caee5837cc4a8f605f3a83bff208db,10,credit_card,325.93,Fail,Desktop,2024-09-13 15:04:55
eb9c34ba-e8d9-43e3-8339-425ba0fd0969,38af22d4eecd88f7cbeab4a7a8fde9ca,1,credit_card,62.53,Success,Mobile,2025-04-11 05:42:54
068ac0bc-95dd-43ce-bad6-a23dc851df3e,284b41fb8245e3c8c07c32ddb7572217,1,,74.07,Success,Mobile,2025-07-09 18:09:32
257623e3-1796-40b2-b688-c65b67a526a8,2474b5060c1dfacbb46002aa2563f9bc,2,credit_card,76.08,Success,Desktop,2024-11-26 12:21:08
120491d4-dca0-476a-9875-1dfddc910853,fdef371165dea256526258defc0b326d,6,credit_card,68.45,Success,Mobile,2025-02-20 00:14:11
b40039d1-8d33-46b2-b950-f8e7bbaaa136,0550cddd79cea841641e17c802d9c403,1,boleto,1020.84,Success,Desktop,2025-05-22 18:40:11
8a35d596-adfc-48f0-b72f-3285bd86b6ee,002d040018d12a3853c059f7f23ab5b1,1,boleto,169.84,Success,Mobile,2025-03-28 17:49:08
ff4d59f1-db8f-4aaf-8d8c-c7828a2c5799,eb2d3e8cabad07d748b4677b4296a84c,4,credit_card,1310.23,Pending,Mobile,2025-03-05 06:15:05
cadbc4f2-79da-40ab-8ab1-3ebbeb7d3a20,fbdb43f2551a3acd3d9ac5e2ddf92080,10,credit_card,122.55,Pending,Mobile,2025-05-06 20:17:02
6af58f19-b928-43be-8a68-3806123ce79d,9a9b66a3afe31a34ceed0cf919660632,1,boleto,55.69,Success,Tablet,2025-01-06 12:29:57
fef0db6e-9b1d-4895-996e-8d4300ce10ca,cf4d00ace6566015d92509e1cc8b243e,2,credit_card,123.01,Success,Mobile,2025-04-04 09:13:13
e400303b-a4f7-4b04-a81d-2ed50b7fd069,4f3ca5ff0917ab7f5c33e83a98ca7a83,1,credit_card,87.64,Success,Mobile,2024-09-14 00:41:26
dee26d5a-4f69-4ab6-bb10-1e757b9584f7,d9e8623b91934be53447d3bcd54025df,1,credit_card,38.28,Success,Desktop,2024-10-11 07:22:26
b9274bc1-4f79-417b-a0bd-d3ac0964e3af,67fc16d6dc881afa68e40df4c30d510a,1,boleto,70.16,Success,Desktop,2025-01-13 03:50:11
42af871e-5d5f-47e9-9506-962534af8a86,c370da0f0fd81902eafd8ed8fbc86804,2,credit_card,88.89,Success,Mobile,2024-10-29 13:38:37
9c1849ab-06e3-4921-8dc8-1315c986d49e,13d07eb2de3e39a4ce35e42413657ca4,2,credit_card,71.15,Success,Mobile,2025-01-03 20:54:47
d43fc096-eefa-4829-becc-c84a1e3e8fd9,ded9b5ad95de67a5c760e7941c8309c1,1,boleto,850.00,Success,Desktop,2024-09-12 11:35:32
e90c1e75-722e-4286-a54e-9274a4b814a5,34cf44f59601c4ff2198022ce3dd8bf2,1,boleto,53.69,Success,Mobile,2025-03-13 22:57:16
3827a31d-c9ed-479a-a131-f37cdd85a2c8,de42a8e111d0e1b06aa129d163313053,1,credit_card,37.00,Success,Mobile,2024-12-22 23:57:21
ce0f28e0-aab8-4eb5-be1e-f640c6b9d27e,440b5d8129165b7e04b3c37e3a5e93d7,1,credit_card,210.81,Success,Desktop,2024-11-15 09:49:52
e3f21699-e01f-4f18-96c6-b9cf74c1dd41,349af77e71491a1aed28d6bf0528e09b,1,boleto,135.70,Success,Tablet,2024-11-20 07:19:59
ff514c3a-308b-430a-84d4-07c63be06a33,d2176b03a3d39c462bb88f935ea12fb5,4,,42.68,Fail,Mobile,2025-04-14 07:47:30
494efea2-8895-4801-b266-76119c019957,86336bae769e4fb1af25f7bdb4b12cea,1,voucher,8.10,Success,Mobile,2025-05-21 14:57:43
9d015bb3-94e1-4e91-b39c-7f78830c2f05,00d0ffd14774da775ac832ba8520510f,5,credit_card,134.49,Success,Desktop,2025-04-19 01:58:34
61a27fef-c79b-4970-95c3-4a2658c057dd,044cd7ffb6a41e6e5513c6595a2893ca,1,boleto,70.00,Success,Tablet,2024-12-29 00:40:20
6d5a2949-b141-480a-bc87-817b65a7628a,cd46e7067c0726158a9ae8f0ab64278c,1,credit_card,125.42,Success,Mobile,2024-08-02 22:02:43
b39782fa-8684-4921-bb01-07137d38e06f,b62df733c346ba610dc254225ac7fd33,3,credit_card,77.68,Success,Desktop,2024-09-27 08:36:25
b8db34b7-6ea2-4712-8d39-994fa5984c35,9e2fbf3b51437bc915ed549c475eef2c,1,voucher,22.38,Success,Desktop,2025-03-26 02:14:03
59d28b22-a5a9-41b8-b010-1f29f5514d3b,62db7b956ff0a1fd095d1d2bce81b8f8,1,credit_card,129.09,Success,Mobile,2024-12-01 00:01:24
e3593c2c-9262-47de-b4b7-265dc3d0f78f,55dac85c562ddd9e05ddeaffa7631a0b,1,credit_card,66.31,Success,Mobile,2025-01-14 12:18:03
3d2c116d-dd7e-452e-9884-c234b8a45c1b,13745e40e031fc753b072545abbde8e9,9,credit_card,190.12,Success,Desktop,2025-03-02 01:58:04
55341ee6-8f94-4989-9cbd-fa7588fc6266,565f70f153b3d8a2684d6808ba284de7,3,credit_card,109.79,Success,Tablet,2025-02-04 18:00:26
550b0e69-480b-4f64-aed1-eba4d94e6612,f92ef153ceb4a6db2572cc8f79dff479,1,credit_card,42.50,Success,Mobile,2025-06-08 02:03:04
02862ee4-1313-4949-ac21-48e3814b6c37,6aa88d307527c2931de6242ca2fbd3a2,1,credit_card,28.51,Success,Mobile,2025-06-13 10:15:17
f012d45c-eb78-4c69-ac0c-05d2a701732e,9e96437ba8e86960a08b46716ccd3244,1,boleto,192.42,Success,Tablet,2024-11-15 12:14:00
522895ce-5cfa-43f8-b2ce-de0e7109b0ea,d2d240860510d69b59a0ff9624d195b8,1,credit_card,71.96,Success,Desktop,2025-02-03 23:32:53
a4cda2d6-a768-4b0f-a720-33cd5727d079,b69bfdde98abccd9501aeba56d887ea5,1,debit_card,31.78,Pending,Mobile,2024-11-28 04:55:26
eeb88648-7c46-414c-b88e-9b44b1680e1a,ff8bdeef9673478654432c723a74309b,10,credit_card,180.51,Success,Mobile,2025-03-09 18:04:14
3e468292-2cf6-4c72-bef7-ec3f02a77ba9,6f8ef1903034bc19ff5a5c51dbcec604,1,credit_card,103.20,Success,Mobile,2025-02-17 14:35:56
2809a5f7-2e7d-40d7-bbcf-2c1301ffa7e1,3c90356d0505af8fad4231e48886ba3e,1,credit_card,68.34,Success,Mobile,2024-10-14 03:05:53
d9ae4b9b-b71e-407c-9b4e-b530e42f8300,29a2fc94d071b51922d95462458c6c7f,2,credit_card,69.43,Success,Mobile,2025-06-06 21:43:04
a7a11a93-acbe-487d-bbf0-b0b8e4749fac,b52b4c23e1d9e705c8d31ab607ae9b50,1,credit_card,34.29,Success,Mobile,2024-08-19 04:16:15
187708e9-fedd-467d-b242-d97946ce5a1b,0c2b241aa0c85f5e27ad334225793b87,1,boleto,314.04,Success,Mobile,2025-02-11 18:31:00
3b0b4a18-74af-4b19-8eb2-6eace19fda04,72c1d87887d0b9a3965557013e74f543,2,credit_card,139.69,Success,Mobile,2025-08-04 06:27:07
e43ad79e-6d51-4da7-88ab-95f579a4e7c1,b95698cb2b294e6656ad89f313fab791,10,credit_card,132.95,Success,Mobile,2025-03-26 20:18:43
619aee2f-5b6e-4bcf-8cb2-5dbb563a8d09,4b796163426fd59eb29d85f487d695b2,4,credit_card,103.86,Success,Mobile,2024-09-18 23:08:41
8f3b81b3-ff5d-4c2e-8fda-921d5d12ee3f,58b87ea5983b516a65c22435901c83a5,10,credit_card,165.40,Success,Tablet,2025-06-26 10:45:41
2aa22178-3f7c-4338-a969-c58b1154e645,76931aa364051d5d57f6a23aa352956a,1,credit_card,341.00,Success,Desktop,2025-04-17 18:46:41
1f860c1b-7f6b-440d-bc5f-f3ad99e65b69,6adf9dc8f61973b774685e0a029ea267,9,credit_card,91.18,Pending,Mobile,
661e112f-bd32-4a70-8cb5-6ff47c1edaa0,05a5771b1afac9163e7cc298fc97263a,3,credit_card,158.93,Success,Mobile,2025-06-21 14:56:10
8a4d06d5-6828-4f78-b8c1-98ad365b443d,aa61ca4def1d3385bafe461f6ef46faa,1,credit_card,53.96,Success,Mobile,2025-07-24 04:45:05
b1aa4ef3-018e-4e9d-af98-d9da7e25faab,130e5f15b505062879273e8f199441d1,6,credit_card,80.35,Pending,Mobile,2024-08-03 13:44:36
76a9cb41-824d-4367-bba9-610e29274885,e4629b63b30cf97fb793509e92dbe84f,3,credit_card,150.39,Pending,Mobile,2024-10-28 03:38:09
9ceeaed5-c17c-4d34-9e9a-5890d93b2dc6,f099d41ba0914d00926083362cea3299,1,credit_card,47.96,Success,Desktop,2025-04-25 08:19:45
bd972cb2-aadf-4312-9938-69d9bb0eb523,dc952dba5b4ae9cc2ea0eb4757f0cdd0,3,credit_card,74.35,Success,Tablet,2025-01-24 15:23:33
1dad2b6b-9426-420c-9143-cce29f07375e,2ce7fb3d9314c0a8e4e8c04eb1224919,1,credit_card,56.90,Success,Desktop,2024-08-17 13:13:27
cce1a331-38e2-4379-9e8a-4d2c5460e58b,6d46f8b7f485ad93146f9880682d4eb2,4,credit_card,62.08,Success,Mobile,2025-05-09 17:41:57
d2795370-3979-4af2-965a-92c09667df1e,010b143d83a59b355cd5a75c0f0fd785,8,credit_card,224.60,Success,Mobile,2025-04-28 03:51:35
0b8c4a29-d5b4-41c3-8eec-7662b04abcf7,7596db1ba623b5cb1727772fc9bf8440,1,voucher,3.64,Success,Tablet,2025-04-06 18:30:14
94b622ad-5584-4d03-968b-e0448694c9b7,62419df94d06b6b6bf72229e1acbf3fb,1,debit_card,93.02,Pending,Desktop,2024-08-31 00:35:07
3085871e-e480-42bb-9a45-f760ad659d03,5766a94fc9251eeea6bfe0ac7618d5b1,1,credit_card,131.44,Success,Tablet,2025-01-03 12:43:39
03e88645-ca11-4713-a2b4-08ca00125f4c,6e29fafdff2b42dbeca7ed271dea0fc9,1,debit_card,195.40,Success,Mobile,2025-04-22 07:04:27
cdb57e0c-50af-4ed0-aa4b-1387b7557830,,1,boleto,85.08,Success,Mobile,2024-08-01 11:15:06
5c1d671d-5885-4afc-9bfb-e2198bea2449,d0d4207173277bb279959dc8b2c35b2f,3,credit_card,31.75,Success,Mobile,2025-05-22 17:01:49
82b83e9c-8930-4b28-ba0b-96b52727623d,4c867c2aac81653679eff07e922441a0,1,credit_card,38.36,Success,Desktop,2024-08-22 06:12:15
a557c89e-75fb-4841-927f-8d705d86a93c,d9d8b7f0a98d33f05df5fce9f376aad8,1,boleto,64.63,Success,Tablet,2025-06-15 05:00:59
9df068bf-d5f8-488a-9d40-c08da63233a3,10444bce3a6e45509282fc392e7d7c14,4,credit_card,61.69,Pending,Mobile,2025-03-04 18:11:57
96742d58-5460-48d7-b0aa-a62783e1da28,a184881e0110ee6bba45e5ba8287c638,4,credit_card,217.78,Success,Mobile,2025-07-30 03:03:17
90d7ff30-9e5d-4fbf-8f11-c70f9e09e4c0,cb4a79c1e6c9ae44302861e7602cc449,1,credit_card,66.02,Pending,Tablet,2024-12-25 14:31:56
4a242de1-2cc8-4a59-8e63-70c620ecc436,e26cd342669df630e929534f52f9751a,8,credit_card,159.94,Success,Mobile,2025-04-07 05:29:44
0fb8457b-a3c2-45e0-b12e-e4e157afea14,469872bf23abc5c0ce6db24fd6fec382,2,credit_card,99.90,Success,Mobile,2024-11-11 20:53:39
4f009772-87d2-48be-be5e-701b8c89b90b,7e6c8e28ce48b444b6b6028f6aca5c72,3,credit_card,65.71,Success,Mobile,2024-11-17 11:04:51
4193de3f-d3ab-46be-b9e1-7afcdd9a4896,ebd0eab2867a20cb181ae2222a511546,1,boleto,170.84,Success,Desktop,2024-08-26 15:49:56
a9798989-50c6-4126-b5cc-c5c06b6f8e4e,a7f40c756eea5c4a37cc8f459df6b8ad,1,boleto,104.70,Success,Mobile,2025-01-05 19:16:36
b29f3fe0-d0ec-47e7-bb2b-585987b1784c,fa08d98c3578576e8ab56cb2bf8d94bd,1,boleto,47.38,Pending,Mobile,2025-07-13 00:52:34
96f08b21-c865-4bfa-8038-9c7e63e763fb,1fa227c2175161fa52871ff9113080f5,2,credit_card,148.06,Success,Desktop,2025-05-16 05:38:31
25b4e6ec-701d-4e6c-8146-bc047c0a198d,f0a7ff2526c362140dc21aaa215d8c4b,1,boleto,33.42,Success,Mobile,2025-01-26 20:19:28
a66f49e8-5417-4008-aa17-69057142ba56,d0b4c30f45087d9a9114b3cbe87aee63,1,credit_card,45.30,Pending,Mobile,2024-12-11 13:45:37
5e073b66-16f9-4940-967a-11781ef004ef,478116017852df9d1ac392abcf28927f,1,credit_card,60.65,Success,Mobile,2024-08-01 05:27:18
ff022e55-69cf-48f1-abaf-a70ca9a71aa3,b9d5bea267e1dd6838786cc12ba40ceb,1,credit_card,98.86,Success,Mobile,2025-01-18 20:13:47
d1c1ea5f-c1be-4d9d-a767-7a18727b3f9e,cf1703dbac3ae0d4e32706265f36d200,7,credit_card,871.58,Pending,Mobile,2025-05-27 00:57:39
37ca7082-724a-467f-8a08-a480d57b1b81,305b0101ce8f8fd2d7b32f7480340018,1,credit_card,44.42,Success,Desktop,2025-06-15 11:15:56
ed1ce90c-5156-43fd-91b2-69173298acf9,9561fdb9089a36bb1e9c58c334053eda,1,boleto,230.90,Success,Mobile,2025-04-17 04:08:32
31369427-c015-4e3f-86e3-ae28c64d2a40,6f5632cd906ec2ef07ed45c8af2e8811,6,credit_card,178.03,Success,Mobile,2025-05-16 20:06:26
736d9c22-343f-4886-a3eb-73426088dc35,0affd51e37e6621004e4fe4fd7c64f4b,1,debit_card,1353.28,Success,Mobile,2025-04-13 15:04:31
555ba66c-3cd1-41e4-b41f-7f0338355097,ddf67cc31b78ae6a5b969da2158d6bb3,1,credit_card,56.15,Success,Mobile,2025-04-13 05:58:01
69ad15ad-9f53-4217-a367-23d533026a57,961c6413a68361bbcd366dcac23671ae,5,credit_card,72.99,Success,Tablet,
49dd90b0-5040-447c-ae9f-d024a5e165f5,1fcde8f1d8b0a48e0ce8a212f1fb8dc1,3,credit_card,68.57,Success,Mobile,
36c197c6-9ca0-4086-93c1-9d75510312db,3268eb4ec8dd57e0ec471da34e35f5e8,1,voucher,43.79,Success,Mobile,2025-06-23 11:43:37
87ab43c2-a17d-41d7-89d8-b0702816dc68,e0c51c7d23c16c36c365b7ae8bbe6782,5,credit_card,206.34,Success,Mobile,2025-05-12 21:09:20
a3b96aff-c32d-4a77-9d46-a69c186f7902,4c4494279cd0e4c6ebe47ff5191d8fb6,1,voucher,205.40,Success,Mobile,2024-10-20 23:33:31
9086a805-247e-4dd8-bbde-9b045fa8b84b,ca73b77530327511266404c85c36f8bf,2,credit_card,88.27,Success,Desktop,2024-11-26 16:52:23
dc4b2ae6-4a2a-4f99-b103-379efeda1c0a,4b87488fb6269f8321508923b95da4d6,3,credit_card,38.47,Success,Tablet,2024-12-01 18:27:39
